title,link,address,price,description,bedrooms,bathrooms,building_size,land_size,car_spaces,floors_total,maidrooms
RUMAH DIJUAL JATIPADANG JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-dijual-jatipadang-jakarta-selatan-170660885764/,"Jati Padang, Jakarta Selatan",4200000000,"KARANG POLA II 3 RESIDENCE ELEGANT HOME FOR SALE TECHNICAL SPECIFICATIONS .Chicken Claw Foundation .Hebel Brick Wall, Plaster and Finishing .Sills and Doors Chamfer Wood .Aluminum Windows .Light Steel Roof Truss .Gypsum Ceiling .2200 watt Electricity Power .Jet Pump Well Fresh Water .Granite Floor .Roof Kanmuri Roof Tiles Type A 1 Unit .3 floors Land Area: 100Meter Building Area: 220Meter Bedrooms: 4 + 1 Art Bathrooms: 3 + 1 Art Swimming Pool: 1 Carport: 2 Cars Price: 3.5 Miliar Nego Type B 1 Unit .3 floors Land Area: 101Meter Building Area: 220Meter Bedrooms: 4 + 1 Art Bathrooms: 3 + 1 Art Swimming Pool: 1 Carport: 2 Cars Price: 3.5 Miliar Nego Type C 1 Unit .3 floors Land Area: 126 meter Building Area: 240Meter Bedrooms: 4 + 1 Art Bathrooms: 3 + 1 Art Swimming Pool: 1 Carport: 2 Cars Price: 4.2Miliar Nego Bebas Banjir Lokasi Strategis Dekat dengan SMA 28 Jakarta Selatan, Aeon Mall Tanjung Barat, Lippo Mall Kemang, Pejaten Village, Mall Kalibata Tol TB Simatupang Security Alamat: Perumahan Karang Pola II Jati Padang, Pasar Minggu Jakarta Selatan.",4,4,230,126,0,1,0
RUMAH DIJUAL DI JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-dijual-di-jakarta-selatan-170729680780/,"Tebet, Jakarta Selatan",3500000000,"RUMAH DIJUAL DI JAKARTA SELATAN   Jl. Tebet Dalam , Jakarta Selatan  Luas Tanah : 153 Luas Bangunan : 185 Jumlah Lantai : 2 Kamar Tidur : 5 + 1 Kamar Mandi : 4 + 1 Ruang Kerja : 1 Dapur : 1 Dapur Bersih dan 1 Dapur Kotor Tahun Di Bangun : Beli thn 2002, renovasi bertahap terakhir thn 2015  Hadap Mana : Utara Daya Listrik : 3.500W Carport : 1 Garasi : 0  Sertifikat : SHM a/n. Penjual.   Kitchen set Dapur Bersih, Canopy, 1 Teras Besar Bawah, 1 Taman Luar,  1 Taman Dalam, 1 Teras Besar Atas, 1 Teras Kecil Atas, 4 AC 1 Water Heater Kondisi Unit : 97%  Harga 3,5 M (Nego) Jequaline (Remax Fast)",6,5,185,153,1,1,0
Rumah Vastu Jakarta Garden City,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-vastu-jakarta-garden-city-171159197479/,"Cakung, Jakarta Timur",3118000000,"Lagi cari hunian Premium Cluster di Jakarta dengan cicilan cuma 16 Juta-an saja?  Ada dong, Hanya Di Jakarta Garden City  Dapatkan promo Khusus nya :  Diskon extra 1% Tanpa DP Free Biaya KPR AJB dibayarin developer Suku Bunga Spesial   Keunggulan VASTU :  Mewah dengan living room yang luas Dekat IKEA dan AEON Mall Lokasi di bulevar Deket banget ke Tol cilincing dan Tol Kelapa Gading Gerbang Cluster besar mewah Clubhouse dilengkapi Jacuzzy dan Working Area Designer ternama   Tersedia 4 Type V7 LT/LB 105/140 4+1 KT 3+1 KM V7+LT/LB 105/194 4+1 KT 4+1 KM V9 LT/LB 105/194 4+1 KT 5+1 KM Kavling siap bangun  Harga Mulai 3.1M Cash kavling Harga Mulai 3.8M Unit",4,3,105,140,2,2,1
RUMAH MURAH PENJARINGAN JAKARTA UTARA,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-murah-penjaringan-jakarta-utara-16977714340/,"Penjaringan, Jakarta Utara",35100000000,"Alamat Jalan Taman Golf Timur 2, Kelurahan Kamal Muara, Kecamatan Penjaringan, Kota Jakarta Utara, Provinsi DKI Jakarta  Real Property, Rumah Tinggal Luas Tanah: 1.677 m2 Luas Bangunan: 1.224 m2  Nilai Pasar 62.521 M Nilai Likuidasi 37.512 M  Spesifikasi : Tahun dibangun : 2010 Jumlah Lantai : 2 Lantai Pondasi : Beton Konstruksi : Beton Rangka Atap : Beton Penutup Atap : Genteng Keramik Dinding : Bata Merah Pelapis Dinding : Marmer Lantai : Keramik dan Granit Pintu : Kaca Rangka Kayu Jendela : Kaca Rangka Kayu Fasilitas Bangunan : Seluruh bangunan dilengkapi dengan instalasi air bersih/kotor, instalasi listrik Luas Bangunan : 1.224 m2 Kondisi : Baik Perawatan : Terawat Sambungan Listrik : 10.000 Watt Telepon Residensial : 1 Line Sumber Air : PDAM Pagar : Konstruksi Mewah ± 900 m2  Skema LELANG CESSIE",5,3,1224,1677,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062292936/,"Jatinegara, Jakarta Timur",5500000000,"Dijual Rumah 2 Lantai di Cipinang Cempedak Jakarta TimurLT 220 m2LB 250 M2Lebar 13 mKT 4+1KM 6Ruang TamuRuang KeluargaDapurRuang CuciListrik 2200 WattPDAMCarportSHMHarga 5,5M NegoPoint Selling : Lokasi Strategis.Akses Mudah ( Dekat Pintu Tol MT Haryono ) Lingkungan tenang dan nyaman Cocok untuk investasi atau tempat tinggalTirta",5,6,250,220,0,1,0
Rumah murah daerah jakarta utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-murah-daerah-jakarta-utara-169062293949/,"Kelapa Gading, Jakarta Utara",6000000000,"Dijual Rumah di Kelapa Gading Jakarta UtaraLT 198 m2 ( 11x18) LB FullKT 4 (besar besar)KM 4Listrik 4400 WattPDAM+Air Tanah+TorenHadap Timur LautSHMCarport 2 mobilJalan Depan Rumah 4 MobilHarga 6M Nego HabisNote:Rumah sekarang dijadikan kos2an sebanyak 20 kamar Harga perkamarnya mulai dari 700rb s/d 1,5jt per bulanTirta",4,4,198,197,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062293155/,"Pulo Gadung, Jakarta Timur",3700000000,"Dijual Rumah 2 Lantai di Kel. Kayu Putih Kec. Pulo Gadung Jakarta Timur LT 126 m2LB 220 m22 Lantai KT 5 (3 kamar AC)KM 4DapurListrik 2200 WattPDAM+Air TanahGarasi 1 MobilCarport 1 MobilJalan Depan 2 MobilHadap Utara SHM IMB+PBB Komplit Water HeaterBathupHarga 3,7 M Nego Tirta",5,4,220,126,0,1,0
HUNIAN ASRI DI TIMUR JAKARTA,https://www.lamudi.co.id/jual/jawa-barat/bekasi/hunian-asri-di-timur-jakarta-170296361845/,"Babelan, Bekasi",400000000,Hunian asri di timur Jakarta BOOKING 3JT  Cluster 54/60 Cluster 46/72 Cluster 36/60  Bebas biaya : KPR AJB NOTARIS BPHTB PPN SHGB IMB LISTRIK 2.200 WATT BEBAS BIAYA INTERNET 3 BULAN   Fasilitas : SMARTHOME Sistem CCTV KITCHEN SET AC  KANOPI  INFO HUB : SYIFA,2,1,36,60,0,1,0
Rumah di Kalideres Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-di-kalideres-jakarta-barat-171930638584/,"Kalideres, Jakarta Barat",2900000000,"Di Jual   Rumah Kalideres Jakarta Barat Luas Tanah: 12,5 X 23 M Luas Bangunan : 500m2 Sertifikat : SHM lengkap Garasi untuk 3 mobil Jalan lebar 2 mobil bebas banjir Daya Listrik 11.000 2 lantai Lokasi Strategis : - RS Mitra Keluarga Kalideres - Supermarket Hari-Hari Lokasi kalideres belakang mitra kalideresdan bebas banjir Cocok ntuk dibangun kost-kost an, home industry, atau gudang dan tempat tinggal Harga : 2.9M nego",6,6,500,287.5,3,1,0
Rumah komplek deplu jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-komplek-deplu-jakarta-selatan-171619021387/,"Petukangan Utara, Jakarta Selatan",850000000,"perumahan baru siap huni ada 4 unit sisa 2 unit lagi bebas banjir keamanan 24 jam akses kejakrta selatan petukangan dekat tol dan busway kampus univ budi luhur Spesifikasi bangunan 1 lantai sudah sikasih cakar ayam Luas tanah 75 meter Luas bangunan 55 meter kamar tidur 3 kamar mandi 1 ruang tamu dapur carport mobil jalan depan rumah bisa 2 mobil ataw 8 meter security 24 jam surat sertipikat SHM,IMB Cara bayar bisa Cash ataw KPR Bank Dp 20% Lokasi terdekat Tol petukangan Busway ke Blok M sudirman Sekolah Negri 90 jakarta dekat cipulir ataw kebayoran pusat tekstil cipadu Silahkan janji survei dengan tyo di hp profil Terima kasih.",3,1,55,75,0,1,0
"Rumah di Pademangan, Jakarta Utara",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-di-pademangan-jakarta-utara-17112322105/,"Pademangan, Jakarta Utara",2000000000,"Dijual Rumah di Pademangan, Jakarta Utara  Spec :  LT : 74,25 m2 (5,5 x13,5) LB : 222,75 m2 KT : 4 KM : 4 Lantai : 3 Carport : 1 Air : PAM Listrik : 4.400 Watt Sertifikat : SHM  Harga : 2,2M Turun Harga jadi 2M (Nego Tipis)  yo.mrel  Hubungi (Call/WhatsApp) : Joe Tan  Note : Terima Jual - Beli - Sewa Properti (Rumah, Ruko, Apartemen, Gudang, Tanah/Kavling, Gedung, Hotel, dll). Kami Siap Melayani Anda  Kepuasan Anda adalah Prioritas Kami",4,4,222.75,74.25,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062310324/,"Cakung, Jakarta Timur",3400000000,"Dijual rumah bangunan baru di cluster Matana, ASYA, jak-timHarga 3.4 m/nego tipisCakung Jakarta timurLuas tanah (7x14) 98 m2Luas bangunan 115 m2PPJB3 lantaiKamar tidur 3+1Kamar mandi 4+1Listrik 3500 vaAir pamRumah hadap utaraBebas banjirBonus : AC 4 unit, kitchen set, water heater tenaga matahari, Gorden, internet IndiHomeLg",4,5,115,98,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062306391/,"Pulo Gadung, Jakarta Timur",3500000000,"Dijual Rukan Rumah Kantor berlokasi di Bangunan Barat Kayu Putih Jakarta TimurLT 167m2LB 300 m22 1/2 LantaiLokasi 2 bukaan di Bangunan Barat dan Batu Mutiara Kamar 4  Ruang Rapat  Lobby Ruang Penyimpanan Arsip Kamar Mandi 2 Dapur  Carport 2 mobil  Air PDAM  Listrik 7700 Watt SHM Jalan Depan 3 Mobil Point Selling dekat 3 bukaan pintu tol Harga 3,5M NegoTirta",4,2,300,167,0,1,0
Rumah Cilandak di Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-cilandak-di-jakarta-selatan-170531599956/,"Cilandak, Jakarta Selatan",18000000000,"FOR SALE Rumah di Cilandak, Jakarta Selatan  Luas Tanah 670 m²  Luas Bangunan 660 m²  Kamar Tidur 5 Kamar Mandi 5 KT Pembantu 3 KM Pembantu 1 Kolam Renang Taman Garasi 2 Carport 2 Listrik 33.000 watt  Unfurnished Sertifikat SHM  Hubungi kami untuk informasi lebih lanjut.",5,5,660,670,4,1,3
"Dijual Rumah, Di Jakarta Selatan",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-di-jakarta-selatan-16962673861/,Jakarta Selatan,7000000000,"(21APPS1827/MI )  Dijual Rumah, Di Jakarta Selatan,  LT: 180 Meter,  LB: 280 Meter,  Lantai: 2,  Arah: Timur,  Listrik:10400 Watt,  Kamar Tidur: 5,  Kamar Tidur Pembantu: 1,  Kamar Mandi: 3,  Kamar Mandi Pembantu: 1,  Garasi: 1,  Carport: 2,  AC: 8,  Sumber Air: Sumur Air,  Sertifikat: SHM,  Fasilitas Lain: Furniture, Gudang, Kitchen Set, Kolam Renang,  Harga:",5,3,280,180,2,1,0
rumah dijual taman jatinegara jakarta,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-taman-jatinegara-jakarta-171957353739/,"Jatinegara, Jakarta Timur",1300000000,"Jual Rumah Taman Jatinegara,Penggilingan,Cakung,Jaktim,Lt.111m2/Lb.147m2,4 K.Tidur,4 K.Mandi,CCTV,Internet dan Listrik 2200, Air PAM+Air Tanah.lokasi dekat Carefour, auto 88,stasiun kereta,shelter busway Buaran, sekolah TK,SD, SMP al azhar, SMPN unggulan 255,kantor walikota jakarta timur.sangat strategis.BEBAS BANJIR Lantai bawah keramik asli sdh diganti granit tile special 80x80, kramik lt.Atas masih asli Roman,kamar mandi design by Roman,bathup onix, sdh ada heaterwater, full wall paper limited, pintu jendela utama sdh diganti UPPC, tiap kamar sdh ada AC.jual tanpa perabot Harga Jual 1.3M (nego).",4,4,147,111,0,1,0
"Rumah Duren Sawit, Jakarta Selatan.",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-duren-sawit-jakarta-selatan-172124318126/,"Duren Sawit, Jakarta Timur",8000000000,"Dijual Rumah Pinggir Jalan Raya Duren Sawit, Jakarta Timur.

DETAILS
Luas tanah: 481m2Â 
Luas bangunan: 202m2
Kamar tidur: 6+1Â 
Kamar mandi: 4
(Ada kamar mandi dalam di kamar utama)
Jumlah lantai: 2
Sertifikat: SHM 
Listrik: 4.700 watt
Air tanah
Fasilitas:
- Kitchen set
- Dapur bersih, dapur kotor
- Kolam renang
Jalan depan 2 mobil lebar
Dekat Masjid dan dekat ke RS. Duren Sawit
Bebas banjir

Harga jual : Rp. 8 Milyar nego

 #ID: 173534",6,4,202,481,0,1,0
"DIJUAL RUMAH - CILANGKAP,  JAKARTA TIMUR",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-cilangkap-jakarta-timur-172189492775/,"Cilangkap, Jakarta Timur",1040000000,"Dijual Rumah - Cilangkap, Jakarta Timur   Sertifikat SHM Luas Tanah 69 m2 Luas Bangunan 50 m2 Kamar Tidur 2 Kamar Mandi 1   PROMO:  Free Semua Biaya Free Notaris - Balik Nama SHM   5 Menit ke Tol Bambu Apus 10 Menit ke Terminal Kampung Rambutan  Silahkan hubungi saya untuk informasi selengkapnya.",2,1,50,69,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062299980/,"Duren Sawit, Jakarta Timur",4725000000,"Dijual rumah mewah di pondok kelapa Jakarta timurada kolam renangHarga 4,725 MLuas Bangunan : 200Luas Tanah : 364Kamar Tidur : 8Kamar Mandi :4Fasilitas : Kolam Renang (3x8M2) cctv (8 TitiK) indihome Garasi 5 MobiLDepan (3MobiL)Belakang (2MobiL) Semi Furnish MusholaSertifikasi : 1 SHMMenghadap Barat(Akses depan)Menghadap Timur(Akses Belakang )ary",8,4,200,364,0,1,0
HUNIAN ASRI DI TIMUR JAKARTA,https://www.lamudi.co.id/jual/jawa-barat/bekasi/hunian-asri-di-timur-jakarta-170296415672/,"Babelan, Bekasi",430000000,GRAND MAHKOTA 2  Hunian asri di timur Jakarta BOOKING 3JT  Cluster 54/60 Cluster 46/72 Cluster 36/60  Bebas biaya : KPR AJB NOTARIS BPHTB PPN SHGB IMB LISTRIK 2.200 WATT BEBAS BIAYA INTERNET 3 BULAN   Fasilitas : SMARTHOME Sistem CCTV KITCHEN SET AC  KANOPI,2,1,36,60,0,1,0
Rumah mewah Rawamangun Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-mewah-rawamangun-jakarta-timur-170645251098/,"Rawamangun, Jakarta Timur",3700000000,"Rumah baru mewah Rawamangun Jakarta Timur  Luas tanah 142 Luas bangunan 270 Kamar tidur 5 Kamar mandi 7 Carport muat 2 mobil Akses jalan 2 mobil  Keamanan 24 jam Bebas banjir  Harga 3,6 milyar Surat SHM IMB Cash / KPR  Lokasi strategis: Dekat Veldroom Rawamangun Dekat terminal Rawamangun Dekat Arion plaza Dekat RS persahabatan Dekat terminal Pulogadung",5,7,270,142,2,1,0
DIJUAL RUMAH CILANDAK JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-cilandak-jakarta-selatan-17116982367/,"Cilandak, Jakarta Selatan",12300000000,"DIJUAL RUMAH CILANDAK JAKARTA SELATAN  Luas Tanah : 245 m² Luas Bangunan: 231 m²  Kamar Tidur 4 Kamar Mandi 5  Private Swimming Pool  Dry wet Kitchen Set  Semi Furnish  Garasi 2 Mobil Carpot 1 Mobil  Harga 12,3 M (Nego)  More Info: Firly Call / Wa:  Atau",4,5,231,245,0,1,0
"Dijual Rumah, Di Jakarta Selatan",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-di-jakarta-selatan-16957266337/,"Pesanggrahan, Jakarta Selatan",7000000000,"(21APPS1827/MI )  Dijual Rumah, Di Jakarta Selatan,  LT: 180 Meter,  LB: 280 Meter,  Lantai: 2,  Arah: Timur,  Listrik:10400 Watt,  Kamar Tidur: 5,  Kamar Tidur Pembantu: 1,  Kamar Mandi: 3,  Kamar Mandi Pembantu: 1,  Garasi: 1,  Carport: 2,  AC: 8,  Sumber Air: Sumur Air,  Sertifikat: SHM,  Fasilitas Lain: Furniture, Gudang, Kitchen Set, Kolam Renang,  Harga:",5,1803,280,180,0,1,0
Dijual Rumah Kemanggisan Jakarta barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-kemanggisan-jakarta-barat-171704013618/,"Kemanggisan, Jakarta Barat",5500000000,Dijual Rumah Kemanggisan Jakarta Barat  Luas tanah 256 m2 Luas bangunan 176 m2 Kamar tidur 3+1 Kamar mandi 2+1 4400 W 2 Lantai (Lat atas utk kmr pembantu. Toilet pembantu. Ruang jemur an. Dan cuci) Garasi 3 mobil (Rumah dlm komplek 1 gate security.) Hadap antara barat utara Shm  Harga jual 5.5 m (nego)  mf winown,3,2,176,256,0,1,0
"Rumah Pulo Gebang, Jakarta Timur.",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-pulo-gebang-jakarta-timur-17211567907/,"Cakung, Jakarta Timur",3500000000,"Dijual Rumah Siap Huni Dalam Komplek di Pulo Gebang, Cakung, Jakarta Timur.

DETAILS
Bangunan tahun 2009
Luas tanah: 303m2
Luas bangunan: 168m2
Kamar tidur: 4
Kamar mandi: 3
Jumlah lantai: 2
Sertifikat: SHM
Hadap: Selatan
Pemanas air tenaga surya
Bebas banjir dan bebas macet
Garasi: 3 mobil
Carport: 6 mobil
3 Menit dari pintu tol, stasiun KRL & halte busway

Harga jual: Rp. 3.5 Milyar

 #ID: 173096",4,3,168,303,3,1,0
Rumah di Sayap Jl Jakarta,https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-di-sayap-jl-jakarta-17133514900/,"Batununggal, Bandung",5000000000,Dijual rumah di sayap Jl Jakarta  LT 523m LB 200m  7+2 KT 3+1 KM  Listrik 1300W Air jetpump  Garasi + carport Hadap Barat Daya SHM  Keuntungan: 1 menit (200m) dari Kantor Kemenkumham 2 menit (600m) dari IBCC Ahmad Yani  Harga 5M (nego)  Jane JnP,7,3,200,523,0,1,2
Rumah Lebak Bulus Jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-lebak-bulus-jakarta-selatan-170661114335/,Jakarta Selatan,9000000000,Dijual rumah Lebak bulus Jakarta Selatan Direct owner Lokasi strategis LT.502 m2 LB.250 m2 2 Lt 4KT + 2 KT pembantu 4KM + 1 KM pembantu 1 Toilet tamu Swimming pool kolam ikan Dapur Bersih + Dapur Kotor Carport muat 4 Mobil Security room Ruang Cuci Banyak ruang penyimpanan (Storage room/gudang) Listrik 7700 Taman depan dan taman belakang Surat SHM + IMB + blueprint bangunan.Semi furnish : Kitchen set (dapur bersih dan dapur kotor) Built in wardrobe (master bedroom dan study room) Ac 7 unit Solarhart Yamaha water filter Cctv Line tlp paralel ke 6 ruangan Fs Harga 9M nego silahkan wa.,6,5,250,502,0,1,0
Rumah strategis cinere jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-strategis-cinere-jakarta-selatan-172197231282/,Jakarta Selatan,3500000000,Rumah strategis cinere jakarta selatan  Luas tanah 325 Luas bangunan 250  Kt 4  KM 3 garasi dua mobil kanan kiri  listrik 4400  air jet pum  Selling point : Dekat pusat perbelanjaan Dekat rumah sakit Dekat sekolah Sedang   3.5 M nego  List yudhis akbar,4,3,250,325,2,1,0
"Rumah Pasar Minggu, Jakarta Selatan.",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-pasar-minggu-jakarta-selatan-172196851628/,"Pasar Minggu, Jakarta Selatan",5250000000,"Dijual Full Furnished Rumah Pasar Minggu, Jakarta Selatan.

DETAILS
Luas tanah: 197m2
Luas bangunan: 350m2
Kamar tidur: 3+1
Kamar mandi: 3+1
Jumlah lantai: 2
(Ruang tamu; Ruang Keluarga; Ruang bermain anak; Ruang kerja; Gudang; Ruang sepatu; Area service (cuci jemur)
Kitchen set
Taman terawatÂ 
Teras lantai 1&2
Lantai kamar kayu asli dan parket
Carport 3 mobil
Bebas banjir
Akses jalan 2 mobil dan dekat ke tol
Sertifikat: SHM

Harga jual: Rp. 5.25 Milyar nego

 #ID: 174359",3,3,350,197,0,1,0
RUMAH LEBAK BULUS Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-lebak-bulus-jakarta-selatan-171472483771/,"Lebak Bulus, Jakarta Selatan",12500000000,"RUMAH LEBAK BULUS  Rumah Premium di Jakarta Selatan! Harga Quality Specs, 12,5M  Konsep Modern Classical Jl Sapta Taruna II, Pondok Pinang, Kebayoran Lama  Terdapat 4 Kamar Tidur + 2 Kamar ART + 5 Kamar Mandi + Carport LT 392 / LB 435  Free Furniture  Free AC di Setiap Kamar Free Solar Water Heater Free Canopy  Free Surat-surat  Harga 12,5M Nego Lokasi: Lebak Bulus, Jakarta Selatan  1 MENIT Ke Stasiun MRT Halte Busway 5 MENIT Fasilitas Elite (Pondok Indah Golf Driving Range) dan Pusat Kuliner (Citos, Point Square) 5 MENIT  Ke Pondok Indah Mall, Rumah Sakit Pondok Indah, Siloam Hospital, Mayapada Hospital dan Sekolah (BM 400, Cikal) 5 MENIT Ke Tol Cilandak, Fatmawati, Joglo  For more info: Konsultasi/Visit Show Unit Hubungi: Hermawan",6,5,435,392,0,1,0
Rumah murah daerah jakarta utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-murah-daerah-jakarta-utara-169062296353/,"Kelapa Gading, Jakarta Utara",3300000000,"Di jual rumah daerah kelapa gading Jakarta Utara .Lt 6x17Lb 100SHMPam. 2 lt full3+1kt./2+1km. PLN 7700 watt.Dekat mall MKGTollSekolahPasarJalan depan besar 3,3MEari",4,3,100,102,0,1,0
Rumah murah daerah jakarta utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-murah-daerah-jakarta-utara-169062310511/,"Tanjung Priok, Jakarta Utara",1750000000,"Dijual Rumah 2 1/4 Lantai di Sunter Karya Jakarta Utara LT 90m2 (6x15)LB 200m22 1/4 LantaiKT 5KM 2Listrik 2200 WattPDAM Carport 1 MobilHarga 1,750 M Nego TipisSHMIMB+PBB KomplitHadap Barat Jalan Depan 2 MobilTirtaEka",5,2,200,90,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-16906230019/,"Duren Sawit, Jakarta Timur",3000000000,Dijual Rumah di Pondok Kelapa Jakarta Timur Surat2 komplit SHMIMBPBB2 LantaiLT 112m2LB 140m2KT 4 KM 3DapurCarport 2 MobilHadap Utara Harga 3M Nego Depan Rumah bisa 2 mobilBebas Banjir Tirta,4,3,140,112,0,1,0
DIJUAL RUMAH JAKARTA SELATAN CIPETE,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-jakarta-selatan-cipete-170122947354/,"Cipete, Jakarta Selatan",20000000000,"Dijual Cepat : Rumah di Gaharu 2, Cipete, Jakarta Selatan.  Luas Tanah : 915 m (38 x 24) Luas Bangunan : 400 m Kamar Tidur : 5 Kamar Mandi : 2 Ruang keluarga / tamu Dapur Kamar pembantu 2 + kamar mandi Kolam Renang Garasi : 3 mobil  Harga : 20 M (Nego Sampai Deal)",5,2,400,915,3,1,0
Taman Meruya Ilir Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/taman-meruya-ilir-jakarta-barat-169701231320/,"Meruya, Jakarta Barat",9000000000,"Rumah Taman Meruya Ilir Jakarta Barat  Luas Tanah 469 m2 hoek Luas bangunan 465+ m2 // 3 Lantai Kamar tidur 6+1 Kamar mandi 3+1 Listrik 4400w + 3500w Air Pam + Tanah Carport + garasi (6 mobil) Dapur basah + kering Lantai marmer, atap baja ringan, solarhart Hadap Utara Barat SHM Harga Jual 9,8 M nego Now 9,5 M nego  gama.nextgen",6,3,465,469,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062291228/,"Pulo Gadung, Jakarta Timur",4100000000,"Dijual Rumah Baru Lux 2 Lantai di Rawamangun Jakarta TimurLT 142 M22 LantaiKT 5 KM 7DapurCarport 2 MobilListrik 2200 WattAir Tanah + TorenTamanSHMIMB + PBB LengkapJalan Depan Rumah 2 MobilSetiap kamar ada kamar mandiHarga 4,1M Nego TipisTidak BanjirTirta",5,7,142,142,0,1,0
Rumah murah daerah jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-daerah-jakarta-timur-169062302641/,"Cakung, Jakarta Timur",2000000000,"Dijual Rumah di Cluster Jakarta Garden CityRumah masih baru belum pernah ditempati, masih original dari developer- FREE 3 unit AC- SHM- LT 90- LB 63- 2 Lantai- KT : 3+1- KM : 1+1- 2200watt- PAM- garasi muat 2 mobil- posisi rumah sudutFasilitas Cluster :- Swimming pool- PlaygroundHarga 2M(nego)AgAn",4,2,63,90,0,1,0
rumah mewah Jagakarsa Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-jagakarsa-jakarta-selatan-17201958894/,"Jagakarsa, Jakarta Selatan",1800000000,"Dijual Rumah Cluster Pinggir Jalan Raya di Jagakarsa Jakarta Selatan Selling Point : .Dekat Tol Desari Brigif .Dekat Tol TB Simatupang .Dekat Cilandak KKO & Ragunan .Dekat Busway Ragunan .Dekat Stasiun KRL Lenteng Agung .Dekat Taman Bermain Lingkungan Masih Asri & Hijau Kualitas Air & Udara Sangat Bagus .One Gate Sistem .Akses Jalan Raya 2 Mobil Bangunan 2 Lantai Luas Tanah 70 m² Luas Bangunan 130 m² Kamar Tidur 3 Kamar Mandi 3 Carpot 1 Mobil .Listrik 2.200 Watt .Bonus : Kitchenset & Lampu Hias .Legalitas : SHM, IMB, PBB Harga 1,8 M Nego.",3,3,130,70,0,1,0
FOR SALE MENTENG JAKARTA PUSAT,https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/for-sale-menteng-jakarta-pusat-170093524123/,"Menteng, Jakarta Pusat",33000000000,"FOR SALE MENTENG JAKARTA PUSAT  Luas Tanah 518 m² Luas Bangunan 400 m²  Bangunan 1,5 lantai Kamar Tidur 5 Kamar Mandi 3 Toilet 2 Kamar Tidur Pembantu 2 Kamar Mandi Pembantu 1 Taman Depan, Tengah Belakang  Listrik 7700 Watt Air PAM Sumur Carport 2 mobil HGB IMB Golongan B  Harga 33 M Nego",7,5,400,518,0,1,0
